,DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
0,1 November 2017 00:00,332,216,Northern Ireland
1,1 November 2017 00:15,329,220,Northern Ireland
2,1 November 2017 00:30,327,214,Northern Ireland
3,1 November 2017 00:45,325,216,Northern Ireland
4,1 November 2017 01:00,323,219,Northern Ireland
5,1 November 2017 01:15,321,219,Northern Ireland
6,1 November 2017 01:30,319,226,Northern Ireland
7,1 November 2017 01:45,318,236,Northern Ireland
8,1 November 2017 02:00,311,258,Northern Ireland
9,1 November 2017 02:15,300,249,Northern Ireland
10,1 November 2017 02:30,288,230,Northern Ireland
11,1 November 2017 02:45,277,238,Northern Ireland
12,1 November 2017 03:00,270,218,Northern Ireland
13,1 November 2017 03:15,269,216,Northern Ireland
14,1 November 2017 03:30,267,218,Northern Ireland
15,1 November 2017 03:45,265,196,Northern Ireland
16,1 November 2017 04:00,266,182,Northern Ireland
17,1 November 2017 04:15,269,182,Northern Ireland
18,1 November 2017 04:30,272,205,Northern Ireland
19,1 November 2017 04:45,276,196,Northern Ireland
20,1 November 2017 05:00,278,215,Northern Ireland
21,1 November 2017 05:15,279,189,Northern Ireland
22,1 November 2017 05:30,280,207,Northern Ireland
23,1 November 2017 05:45,281,214,Northern Ireland
24,1 November 2017 06:00,254,201,Northern Ireland
25,1 November 2017 06:15,245,201,Northern Ireland
26,1 November 2017 06:30,236,214,Northern Ireland
27,1 November 2017 06:45,226,216,Northern Ireland
28,1 November 2017 07:00,220,210,Northern Ireland
29,1 November 2017 07:15,217,235,Northern Ireland
30,1 November 2017 07:30,213,235,Northern Ireland
31,1 November 2017 07:45,210,210,Northern Ireland
32,1 November 2017 08:00,208,181,Northern Ireland
33,1 November 2017 08:15,209,205,Northern Ireland
34,1 November 2017 08:30,209,198,Northern Ireland
35,1 November 2017 08:45,209,193,Northern Ireland
36,1 November 2017 09:00,209,167,Northern Ireland
37,1 November 2017 09:15,208,152,Northern Ireland
38,1 November 2017 09:30,208,111,Northern Ireland
39,1 November 2017 09:45,207,157,Northern Ireland
40,1 November 2017 10:00,205,166,Northern Ireland
41,1 November 2017 10:15,202,167,Northern Ireland
42,1 November 2017 10:30,200,164,Northern Ireland
43,1 November 2017 10:45,197,162,Northern Ireland
44,1 November 2017 11:00,191,165,Northern Ireland
45,1 November 2017 11:15,183,145,Northern Ireland
46,1 November 2017 11:30,175,170,Northern Ireland
47,1 November 2017 11:45,168,154,Northern Ireland
