,DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
0,1 April 2020 00:00,125,61,Northern Ireland
1,1 April 2020 00:15,125,56,Northern Ireland
2,1 April 2020 00:30,125,58,Northern Ireland
3,1 April 2020 00:45,125,53,Northern Ireland
4,1 April 2020 01:00,146,56,Northern Ireland
5,1 April 2020 01:15,145,57,Northern Ireland
6,1 April 2020 01:30,145,55,Northern Ireland
7,1 April 2020 01:45,145,55,Northern Ireland
8,1 April 2020 02:00,145,49,Northern Ireland
9,1 April 2020 02:15,148,57,Northern Ireland
10,1 April 2020 02:30,151,62,Northern Ireland
11,1 April 2020 02:45,155,60,Northern Ireland
12,1 April 2020 03:00,158,60,Northern Ireland
13,1 April 2020 03:15,156,67,Northern Ireland
14,1 April 2020 03:30,154,74,Northern Ireland
15,1 April 2020 03:45,152,89,Northern Ireland
16,1 April 2020 04:00,150,87,Northern Ireland
17,1 April 2020 04:15,150,94,Northern Ireland
18,1 April 2020 04:30,150,94,Northern Ireland
19,1 April 2020 04:45,150,85,Northern Ireland
20,1 April 2020 05:00,150,103,Northern Ireland
21,1 April 2020 05:15,149,125,Northern Ireland
22,1 April 2020 05:30,148,124,Northern Ireland
23,1 April 2020 05:45,146,125,Northern Ireland
24,1 April 2020 06:00,145,122,Northern Ireland
25,1 April 2020 06:15,146,118,Northern Ireland
26,1 April 2020 06:30,147,119,Northern Ireland
27,1 April 2020 06:45,148,122,Northern Ireland
28,1 April 2020 07:00,179,140,Northern Ireland
29,1 April 2020 07:15,181,150,Northern Ireland
30,1 April 2020 07:30,183,163,Northern Ireland
31,1 April 2020 07:45,184,151,Northern Ireland
32,1 April 2020 08:00,173,136,Northern Ireland
33,1 April 2020 08:15,171,134,Northern Ireland
34,1 April 2020 08:30,169,132,Northern Ireland
35,1 April 2020 08:45,168,137,Northern Ireland
36,1 April 2020 09:00,178,143,Northern Ireland
37,1 April 2020 09:15,184,139,Northern Ireland
38,1 April 2020 09:30,190,135,Northern Ireland
39,1 April 2020 09:45,196,157,Northern Ireland
40,1 April 2020 10:00,202,186,Northern Ireland
41,1 April 2020 10:15,215,197,Northern Ireland
42,1 April 2020 10:30,228,212,Northern Ireland
43,1 April 2020 10:45,242,198,Northern Ireland
44,1 April 2020 11:00,255,214,Northern Ireland
45,1 April 2020 11:15,262,253,Northern Ireland
46,1 April 2020 11:30,270,287,Northern Ireland
47,1 April 2020 11:45,277,289,Northern Ireland
48,1 April 2020 12:00,285,321,Northern Ireland
49,1 April 2020 12:15,287,311,Northern Ireland
50,1 April 2020 12:30,289,362,Northern Ireland
51,1 April 2020 12:45,291,342,Northern Ireland
52,1 April 2020 13:00,272,323,Northern Ireland
53,1 April 2020 13:15,278,324,Northern Ireland
54,1 April 2020 13:30,283,361,Northern Ireland
55,1 April 2020 13:45,288,348,Northern Ireland
56,1 April 2020 14:00,293,351,Northern Ireland
